storeid,lat,lon,country,display_name,road,house_number,city,state,suburb,postcode,category,type,osm_type,osm_id
412392,-33.4488897,-70.6692655,,,,,,,,,,,,
338697,-29.9590009,-71.3389183,,,,,,,,,,,,
419473,-33.4372786,-70.6332733,,,,,,,,,,,,
417104,-34.9779853,-71.2528803,,,,,,,,,,,,
396863,-36.8201352,-73.0443904,,,,,,,,,,,,
408059,-32.9299468,-71.5186065,,,,,,,,,,,,
408124,-33.6637468,-70.9273937,,,,,,,,,,,,
416335,-36.8201352,-73.0443904,,,,,,,,,,,,
358512,-33.6332763,-70.6761024,,,,,,,,,,,,
137563,-33.0482707,-71.4408752,,,,,,,,,,,,
414380,-32.7873428,-71.20732,,,,,,,,,,,,
393714,-34.1701324,-70.7406259,,,,,,,,,,,,
406915,-33.4488897,-70.6692655,,,,,,,,,,,,
393696,-33.4488897,-70.6692655,,,,,,,,,,,,
403766,-34.1701324,-70.7406259,,,,,,,,,,,,
405429,-33.0476377,-71.3734096,,,,,,,,,,,,
319396,-33.6060255,-70.8781837,,,,,,,,,,,,
403990,-33.4372786,-70.6332733,,,,,,,,,,,,
398978,-33.4488897,-70.6692655,,,,,,,,,,,,
397086,-33.047238,-71.6126885,,,,,,,,,,,,
369253,-33.4488897,-70.6692655,,,,,,,,,,,,
366057,-32.9299468,-71.5186065,,,,,,,,,,,,
392132,-23.6509279,-70.3975022,,,,,,,,,,,,
59063,-33.047238,-71.6126885,,,,,,,,,,,,
395754,-33.4488897,-70.6692655,,,,,,,,,,,,
382340,-33.4372786,-70.6332733,,,,,,,,,,,,
414612,-33.4488897,-70.6692655,,,,,,,,,,,,
109865,-36.8201352,-73.0443904,,,,,,,,,,,,
405213,-23.6509279,-70.3975022,,,,,,,,,,,,
400866,-40.5761897,-73.1149469,,,,,,,,,,,,
385906,-33.4372786,-70.6332733,,,,,,,,,,,,
107224,-33.4372786,-70.6332733,,,,,,,,,,,,
416613,-33.4488897,-70.6692655,,,,,,,,,,,,
368258,-33.5788002,-70.69450378,,,,,,,,,,,,
403262,-22.4543923,-68.9293819,,,,,,,,,,,,
385611,-33.4372786,-70.6332733,,,,,,,,,,,,
391470,-36.6062618,-72.1023351,,,,,,,,,,,,
372054,-32.9299468,-71.5186065,,,,,,,,,,,,
392994,-32.9299468,-71.5186065,,,,,,,,,,,,
382992,-33.4488897,-70.6692655,,,,,,,,,,,,
411712,-33.4488897,-70.6692655,,,,,,,,,,,,
374489,-29.9590009,-71.3389183,,,,,,,,,,,,
415753,-32.7873428,-71.20732,,,,,,,,,,,,
379687,-33.4488897,-70.6692655,,,,,,,,,,,,
409965,-36.6062618,-72.1023351,,,,,,,,,,,,
411219,-34.9779853,-71.2528803,,,,,,,,,,,,
399863,-33.4372786,-70.6332733,,,,,,,,,,,,
190851,-36.8201352,-73.0443904,,,,,,,,,,,,
371370,-33.4488897,-70.6692655,,,,,,,,,,,,
361261,-33.4488897,-70.6692655,,,,,,,,,,,,
238433,-36.8201352,-73.0443904,,,,,,,,,,,,
270889,-32.9299468,-71.5186065,,,,,,,,,,,,
170761,-33.4372786,-70.6332733,,,,,,,,,,,,
378152,-33.4488897,-70.6692655,,,,,,,,,,,,
230320,-33.4488897,-70.6692655,,,,,,,,,,,,
364533,-33.4488897,-70.6692655,,,,,,,,,,,,
355116,-33.4488897,-70.6692655,,,,,,,,,,,,
364952,-33.4372786,-70.6332733,,,,,,,,,,,,
331454,-33.4488897,-70.6692655,,,,,,,,,,,,
377822,-32.9299468,-71.5186065,,,,,,,,,,,,
312015,-33.4488897,-70.6692655,,,,,,,,,,,,
136284,-33.4372786,-70.6332733,,,,,,,,,,,,
350220,-33.4488897,-70.6692655,,,,,,,,,,,,
392295,-33.4488897,-70.6692655,,,,,,,,,,,,
403853,-34.1701324,-70.7406259,,,,,,,,,,,,
113046,-40.5761897,-73.1149469,,,,,,,,,,,,
386769,-23.6509279,-70.3975022,,,,,,,,,,,,
395107,-34.9779853,-71.2528803,,,,,,,,,,,,
417413,-33.4488897,-70.6692655,,,,,,,,,,,,
411512,-33.0153481,-71.5500276,,,,,,,,,,,,
408061,-32.9299468,-71.5186065,,,,,,,,,,,,
408553,-33.047238,-71.6126885,,,,,,,,,,,,
383471,-32.7873428,-71.20732,,,,,,,,,,,,
406773,-33.047238,-71.6126885,,,,,,,,,,,,
261465,-33.6637468,-70.9273937,,,,,,,,,,,,
415591,-41.3167,-72.9833,,,,,,,,,,,,
417270,-32.8337995,-70.5972179,,,,,,,,,,,,
419532,-33.4488897,-70.6692655,,,,,,,,,,,,
414375,-23.6509279,-70.3975022,,,,,,,,,,,,
115977,-33.0153481,-71.5500276,,,,,,,,,,,,
408865,-36.8201352,-73.0443904,,,,,,,,,,,,
132406,-33.4488897,-70.6692655,,,,,,,,,,,,
402198,-33.0153481,-71.5500276,,,,,,,,,,,,
392927,-33.4488897,-70.6692655,,,,,,,,,,,,
409628,-34.1701324,-70.7406259,,,,,,,,,,,,
406134,-36.8201352,-73.0443904,,,,,,,,,,,,
417408,-33.4488897,-70.6692655,,,,,,,,,,,,
413080,-36.8201352,-73.0443904,,,,,,,,,,,,
402450,-29.9026691,-71.2519374,,,,,,,,,,,,
358227,-33.4488897,-70.6692655,,,,,,,,,,,,
388043,-33.4488897,-70.6692655,,,,,,,,,,,,
397408,-33.0153481,-71.5500276,,,,,,,,,,,,
391383,-33.4488897,-70.6692655,,,,,,,,,,,,
365390,-32.9299468,-71.5186065,,,,,,,,,,,,
369587,-39.2820124,-72.2307798,,,,,,,,,,,,
387905,-33.0153481,-71.5500276,,,,,,,,,,,,
357350,-36.8201352,-73.0443904,,,,,,,,,,,,
375051,-30.604304,-71.1969882,,,,,,,,,,,,
360586,-32.8803027,-71.2497156,,,,,,,,,,,,
398427,-35.4232444,-71.6484804,,,,,,,,,,,,
371462,-29.9590009,-71.3389183,,,,,,,,,,,,
402332,-33.4372786,-70.6332733,,,,,,,,,,,,
295503,-33.4488897,-70.6692655,,,,,,,,,,,,
397385,-33.4372786,-70.6332733,,,,,,,,,,,,
370901,-33.4488897,-70.6692655,,,,,,,,,,,,
391468,-29.9590009,-71.3389183,,,,,,,,,,,,
371277,-33.0153481,-71.5500276,,,,,,,,,,,,
396349,-23.6509279,-70.3975022,,,,,,,,,,,,
377761,-33.6060255,-70.8781837,,,,,,,,,,,,
397574,-33.4372786,-70.6332733,,,,,,,,,,,,
380212,-33.4488897,-70.6692655,,,,,,,,,,,,
404151,-33.4372786,-70.6332733,,,,,,,,,,,,
377753,-33.4488897,-70.6692655,,,,,,,,,,,,
407627,-41.3167,-72.9833,,,,,,,,,,,,
336892,-33.4372786,-70.6332733,,,,,,,,,,,,
407748,-40.5761897,-73.1149469,,,,,,,,,,,,
381880,-33.4488897,-70.6692655,,,,,,,,,,,,
175264,-33.4488897,-70.6692655,,,,,,,,,,,,
384136,-36.8201352,-73.0443904,,,,,,,,,,,,
410509,-33.4488897,-70.6692655,,,,,,,,,,,,
379926,-33.4488897,-70.6692655,,,,,,,,,,,,
416680,-33.4372786,-70.6332733,,,,,,,,,,,,
411229,-33.4372786,-70.6332733,,,,,,,,,,,,
337320,-33.047238,-71.6126885,,,,,,,,,,,,
312800,-33.4372786,-70.6332733,,,,,,,,,,,,
360652,-33.4488897,-70.6692655,,,,,,,,,,,,
354345,-33.4372786,-70.6332733,,,,,,,,,,,,
326274,-32.8337995,-70.5972179,,,,,,,,,,,,
378664,-36.8201352,-73.0443904,,,,,,,,,,,,
119588,-33.59690094,-70.70549774,,,,,,,,,,,,
413702,-33.4488897,-70.6692655,,,,,,,,,,,,
376471,-33.047238,-71.6126885,,,,,,,,,,,,
206260,-33.4372786,-70.6332733,,,,,,,,,,,,
413897,-32.8337995,-70.5972179,,,,,,,,,,,,
130341,-33.4372786,-70.6332733,,,,,,,,,,,,
398268,-34.9779853,-71.2528803,,,,,,,,,,,,
408689,-33.7309374,-70.7423218,,,,,,,,,,,,
411733,-33.4488897,-70.6692655,,,,,,,,,,,,
377258,-33.4372786,-70.6332733,,,,,,,,,,,,
35335,-33.6143402,-70.6824786,,,,,,,,,,,,
197846,-33.4372786,-70.6332733,,,,,,,,,,,,
357616,-33.047238,-71.6126885,,,,,,,,,,,,
384465,-33.4488897,-70.6692655,,,,,,,,,,,,
413750,-33.4372786,-70.6332733,,,,,,,,,,,,
412028,-33.4488897,-70.6692655,,,,,,,,,,,,
385961,-33.4488897,-70.6692655,,,,,,,,,,,,
393067,-34.9779853,-71.2528803,,,,,,,,,,,,
398576,-23.6509279,-70.3975022,,,,,,,,,,,,
357127,-33.047238,-71.6126885,,,,,,,,,,,,
101545,-33.0153481,-71.5500276,,,,,,,,,,,,
68202,-33.4372786,-70.6332733,,,,,,,,,,,,
369720,-33.4488897,-70.6692655,,,,,,,,,,,,
305611,-32.8803027,-71.2497156,,,,,,,,,,,,
145228,-33.0153481,-71.5500276,,,,,,,,,,,,
409948,-33.0153481,-71.5500276,,,,,,,,,,,,
396676,-33.6637468,-70.9273937,,,,,,,,,,,,
414491,-40.5761897,-73.1149469,,,,,,,,,,,,
390963,-53.1638329,-70.9170683,,,,,,,,,,,,
386039,-33.4372786,-70.6332733,,,,,,,,,,,,
391017,-32.9299468,-71.5186065,,,,,,,,,,,,
404069,-32.9299468,-71.5186065,,,,,,,,,,,,
401438,-33.4488897,-70.6692655,,,,,,,,,,,,
397645,-33.4488897,-70.6692655,,,,,,,,,,,,
396867,-32.8337995,-70.5972179,,,,,,,,,,,,
411823,-33.6637468,-70.9273937,,,,,,,,,,,,
403061,-32.8803027,-71.2497156,,,,,,,,,,,,
402818,-35.4232444,-71.6484804,,,,,,,,,,,,
402342,-36.6062618,-72.1023351,,,,,,,,,,,,
379981,-33.4488897,-70.6692655,,,,,,,,,,,,
393335,-35.4232444,-71.6484804,,,,,,,,,,,,
62674,-33.4372786,-70.6332733,,,,,,,,,,,,
411783,-29.9026691,-71.2519374,,,,,,,,,,,,
403104,-33.4488897,-70.6692655,,,,,,,,,,,,
154937,-33.4372786,-70.6332733,,,,,,,,,,,,
404595,-32.9299468,-71.5186065,,,,,,,,,,,,
379054,-29.9026691,-71.2519374,,,,,,,,,,,,
385919,-35.4232444,-71.6484804,,,,,,,,,,,,
408245,-22.4543923,-68.9293819,,,,,,,,,,,,
414365,-23.6509279,-70.3975022,,,,,,,,,,,,
410337,-36.8201352,-73.0443904,,,,,,,,,,,,
388539,-33.4488897,-70.6692655,,,,,,,,,,,,
396900,-33.4372786,-70.6332733,,,,,,,,,,,,
367854,-36.8201352,-73.0443904,,,,,,,,,,,,
394654,-29.9026691,-71.2519374,,,,,,,,,,,,
232347,-33.0482707,-71.4408752,,,,,,,,,,,,
321031,-33.4488897,-70.6692655,,,,,,,,,,,,
377906,-33.4372786,-70.6332733,,,,,,,,,,,,
365380,-32.9299468,-71.5186065,,,,,,,,,,,,
391775,-23.6509279,-70.3975022,,,,,,,,,,,,
371293,-33.4372786,-70.6332733,,,,,,,,,,,,
389687,-33.2044597,-70.6758505,,,,,,,,,,,,
368909,-32.8803027,-71.2497156,,,,,,,,,,,,
368892,-33.0482707,-71.4408752,,,,,,,,,,,,
345959,-40.5761897,-73.1149469,,,,,,,,,,,,
365373,-33.0482707,-71.4408752,,,,,,,,,,,,
354010,-33.4488897,-70.6692655,,,,,,,,,,,,
356966,-33.0153481,-71.5500276,,,,,,,,,,,,
387541,-33.4488897,-70.6692655,,,,,,,,,,,,
198791,-33.4372786,-70.6332733,,,,,,,,,,,,
295489,-33.4372786,-70.6332733,,,,,,,,,,,,
363122,-36.8201352,-73.0443904,,,,,,,,,,,,
396791,-23.6509279,-70.3975022,,,,,,,,,,,,
414697,-41.3167,-72.9833,,,,,,,,,,,,
397052,-34.9779853,-71.2528803,,,,,,,,,,,,
49996,-33.4488897,-70.6692655,,,,,,,,,,,,
406587,-29.9026691,-71.2519374,,,,,,,,,,,,
296477,-29.9590009,-71.3389183,,,,,,,,,,,,
416736,-33.0476377,-71.3734096,,,,,,,,,,,,
412793,-36.8201352,-73.0443904,,,,,,,,,,,,
408813,-33.4488897,-70.6692655,,,,,,,,,,,,
416438,-33.6637468,-70.9273937,,,,,,,,,,,,
258981,-33.4372786,-70.6332733,,,,,,,,,,,,
397253,-33.4488897,-70.6692655,,,,,,,,,,,,
65729,-33.4372786,-70.6332733,,,,,,,,,,,,
357166,-33.4372786,-70.6332733,,,,,,,,,,,,
338993,-36.8201352,-73.0443904,,,,,,,,,,,,
356969,-36.8201352,-73.0443904,,,,,,,,,,,,
415157,-40.5761897,-73.1149469,,,,,,,,,,,,
415393,-35.846407,-71.5996137,,,,,,,,,,,,
410645,-33.4488897,-70.6692655,,,,,,,,,,,,
409329,-33.4488897,-70.6692655,,,,,,,,,,,,
410613,-33.0476377,-71.3734096,,,,,,,,,,,,
394731,-29.9026691,-71.2519374,,,,,,,,,,,,
404093,-32.9299468,-71.5186065,,,,,,,,,,,,
386015,-34.9779853,-71.2528803,,,,,,,,,,,,
378111,-33.6060255,-70.8781837,,,,,,,,,,,,
399336,-29.9026691,-71.2519374,,,,,,,,,,,,
394597,-36.6062618,-72.1023351,,,,,,,,,,,,
393799,-29.9590009,-71.3389183,,,,,,,,,,,,
366127,-33.6637468,-70.9273937,,,,,,,,,,,,
375998,-29.9590009,-71.3389183,,,,,,,,,,,,
413370,-29.9026691,-71.2519374,,,,,,,,,,,,
407900,-36.6062618,-72.1023351,,,,,,,,,,,,
376212,-33.4372786,-70.6332733,,,,,,,,,,,,
377909,-32.8803027,-71.2497156,,,,,,,,,,,,
399227,-32.8803027,-71.2497156,,,,,,,,,,,,
388911,-32.9299468,-71.5186065,,,,,,,,,,,,
391073,-33.6060255,-70.8781837,,,,,,,,,,,,
411560,-33.0476377,-71.3734096,,,,,,,,,,,,
410653,-33.4488897,-70.6692655,,,,,,,,,,,,
367403,-33.4488897,-70.6692655,,,,,,,,,,,,
400191,-29.9026691,-71.2519374,,,,,,,,,,,,
403757,-29.9590009,-71.3389183,,,,,,,,,,,,
414680,-33.4488897,-70.6692655,,,,,,,,,,,,
410836,-29.9590009,-71.3389183,,,,,,,,,,,,
407598,-33.4488897,-70.6692655,,,,,,,,,,,,
398588,-33.4372786,-70.6332733,,,,,,,,,,,,
399411,-33.4372786,-70.6332733,,,,,,,,,,,,
375176,-33.4488897,-70.6692655,,,,,,,,,,,,
370908,-33.4488897,-70.6692655,,,,,,,,,,,,
398947,-33.4488897,-70.6692655,,,,,,,,,,,,
410755,-33.4488897,-70.6692655,,,,,,,,,,,,
361186,-33.0153481,-71.5500276,,,,,,,,,,,,
370051,-33.0153481,-71.5500276,,,,,,,,,,,,
340155,-36.8201352,-73.0443904,,,,,,,,,,,,
355042,-33.5824368,-70.7016584,,,,,,,,,,,,
326412,-33.4488897,-70.6692655,,,,,,,,,,,,
346132,-40.5761897,-73.1149469,,,,,,,,,,,,
378155,-33.0153481,-71.5500276,,,,,,,,,,,,
183707,-33.4488897,-70.6692655,,,,,,,,,,,,
134453,-36.8201352,-73.0443904,,,,,,,,,,,,
352093,-36.8201352,-73.0443904,,,,,,,,,,,,
30824,-33.4372786,-70.6332733,,,,,,,,,,,,
66107,-33.4488897,-70.6692655,,,,,,,,,,,,
139560,-33.4488897,-70.6692655,,,,,,,,,,,,
384947,-33.0153481,-71.5500276,,,,,,,,,,,,
341048,-33.6637468,-70.9273937,,,,,,,,,,,,
378892,-33.4488897,-70.6692655,,,,,,,,,,,,
328614,-33.047238,-71.6126885,,,,,,,,,,,,
159103,-32.9299468,-71.5186065,,,,,,,,,,,,
376002,-33.4488897,-70.6692655,,,,,,,,,,,,
415308,-33.4488897,-70.6692655,,,,,,,,,,,,
54657,-36.8201352,-73.0443904,,,,,,,,,,,,
356709,-33.4372786,-70.6332733,,,,,,,,,,,,
398652,-35.4232444,-71.6484804,,,,,,,,,,,,
398981,-33.6637468,-70.9273937,,,,,,,,,,,,
404130,-35.4232444,-71.6484804,,,,,,,,,,,,
398292,-34.1701324,-70.7406259,,,,,,,,,,,,
201350,-33.4372786,-70.6332733,,,,,,,,,,,,
416234,-33.4488897,-70.6692655,,,,,,,,,,,,
393025,-34.1701324,-70.7406259,,,,,,,,,,,,
416021,-40.5761897,-73.1149469,,,,,,,,,,,,
410485,-33.4488897,-70.6692655,,,,,,,,,,,,
403565,-33.4488897,-70.6692655,,,,,,,,,,,,
403690,-32.7873428,-71.20732,,,,,,,,,,,,
412162,-34.1701324,-70.7406259,,,,,,,,,,,,
396441,-41.3167,-72.9833,,,,,,,,,,,,
394804,-36.8201352,-73.0443904,,,,,,,,,,,,
389994,-33.0476377,-71.3734096,,,,,,,,,,,,
412248,-29.9590009,-71.3389183,,,,,,,,,,,,
141890,-29.9026691,-71.2519374,,,,,,,,,,,,
412049,-34.9779853,-71.2528803,,,,,,,,,,,,
387267,-33.0153481,-71.5500276,,,,,,,,,,,,
401496,-36.8201352,-73.0443904,,,,,,,,,,,,
413476,-36.6062618,-72.1023351,,,,,,,,,,,,
396042,-29.9590009,-71.3389183,,,,,,,,,,,,
390865,-33.4488897,-70.6692655,,,,,,,,,,,,
399389,-33.0153481,-71.5500276,,,,,,,,,,,,
390359,-34.9779853,-71.2528803,,,,,,,,,,,,
408572,-36.6062618,-72.1023351,,,,,,,,,,,,
407896,-33.4488897,-70.6692655,,,,,,,,,,,,
403467,-34.9779853,-71.2528803,,,,,,,,,,,,
391159,-33.6637468,-70.9273937,,,,,,,,,,,,
375141,-32.9299468,-71.5186065,,,,,,,,,,,,
398756,-29.9026691,-71.2519374,,,,,,,,,,,,
390211,-33.4488897,-70.6692655,,,,,,,,,,,,
395480,-23.6509279,-70.3975022,,,,,,,,,,,,
395054,-53.1638329,-70.9170683,,,,,,,,,,,,
397323,-36.8201352,-73.0443904,,,,,,,,,,,,
367491,-33.5922224,-70.7080262,,,,,,,,,,,,
391118,-35.846407,-71.5996137,,,,,,,,,,,,
364052,-33.4372786,-70.6332733,,,,,,,,,,,,
390595,-35.4232444,-71.6484804,,,,,,,,,,,,
380163,-34.9779853,-71.2528803,,,,,,,,,,,,
203268,-33.4488897,-70.6692655,,,,,,,,,,,,
392969,-29.9026691,-71.2519374,,,,,,,,,,,,
353893,-33.4488897,-70.6692655,,,,,,,,,,,,
385913,-36.8201352,-73.0443904,,,,,,,,,,,,
233265,-34.9779853,-71.2528803,,,,,,,,,,,,
399733,-36.6062618,-72.1023351,,,,,,,,,,,,
383916,-33.7626183,-70.7361755,,,,,,,,,,,,
358795,-33.4488897,-70.6692655,,,,,,,,,,,,
408687,-35.4232444,-71.6484804,,,,,,,,,,,,
389949,-33.0482707,-71.4408752,,,,,,,,,,,,
363766,-40.5761897,-73.1149469,,,,,,,,,,,,
402537,-33.4488897,-70.6692655,,,,,,,,,,,,
350940,-40.5761897,-73.1149469,,,,,,,,,,,,
240623,-36.8201352,-73.0443904,,,,,,,,,,,,
347840,-23.6509279,-70.3975022,,,,,,,,,,,,
410301,-29.9026691,-71.2519374,,,,,,,,,,,,
366853,-36.8201352,-73.0443904,,,,,,,,,,,,
347573,-23.6509279,-70.3975022,,,,,,,,,,,,
371301,-33.4488897,-70.6692655,,,,,,,,,,,,
410911,-32.9299468,-71.5186065,,,,,,,,,,,,
363447,-33.4372786,-70.6332733,,,,,,,,,,,,
346265,-23.6509279,-70.3975022,,,,,,,,,,,,
232434,-23.6509279,-70.3975022,,,,,,,,,,,,
409397,-29.9026691,-71.2519374,,,,,,,,,,,,
153176,-33.0153481,-71.5500276,,,,,,,,,,,,
328638,-36.6062618,-72.1023351,,,,,,,,,,,,
417353,-34.1701324,-70.7406259,,,,,,,,,,,,
305482,-33.4488897,-70.6692655,,,,,,,,,,,,
371358,-33.4488897,-70.6692655,,,,,,,,,,,,
119681,-33.0153481,-71.5500276,,,,,,,,,,,,
412466,-33.0476377,-71.3734096,,,,,,,,,,,,
343895,-33.4488897,-70.6692655,,,,,,,,,,,,
364938,-33.4372786,-70.6332733,,,,,,,,,,,,
363382,-23.6509279,-70.3975022,,,,,,,,,,,,
420046,-32.8337995,-70.5972179,,,,,,,,,,,,
104571,-32.9299468,-71.5186065,,,,,,,,,,,,
389980,-33.4488897,-70.6692655,,,,,,,,,,,,
388528,-33.0476377,-71.3734096,,,,,,,,,,,,
402356,-32.9299468,-71.5186065,,,,,,,,,,,,
406782,-32.7873428,-71.20732,,,,,,,,,,,,
404087,-35.4232444,-71.6484804,,,,,,,,,,,,
391214,-33.4488897,-70.6692655,,,,,,,,,,,,
398412,-33.047238,-71.6126885,,,,,,,,,,,,
409047,-33.4488897,-70.6692655,,,,,,,,,,,,
375138,-36.8201352,-73.0443904,,,,,,,,,,,,
130214,-33.0153481,-71.5500276,,,,,,,,,,,,
410008,-33.2044597,-70.6758505,,,,,,,,,,,,
412175,-32.9299468,-71.5186065,,,,,,,,,,,,
399333,-23.6509279,-70.3975022,,,,,,,,,,,,
408844,-36.8201352,-73.0443904,,,,,,,,,,,,
414199,-33.4488897,-70.6692655,,,,,,,,,,,,
392523,-23.6509279,-70.3975022,,,,,,,,,,,,
392712,-35.4232444,-71.6484804,,,,,,,,,,,,
371864,-33.4488897,-70.6692655,,,,,,,,,,,,
420221,-36.8201352,-73.0443904,,,,,,,,,,,,
402690,-33.4488897,-70.6692655,,,,,,,,,,,,
381392,-33.4488897,-70.6692655,,,,,,,,,,,,
404979,-29.9590009,-71.3389183,,,,,,,,,,,,
408828,-33.0153481,-71.5500276,,,,,,,,,,,,
391567,-40.5761897,-73.1149469,,,,,,,,,,,,
412147,-33.6861588,-71.2166838,,,,,,,,,,,,
396981,-33.4488897,-70.6692655,,,,,,,,,,,,
391016,-29.9026691,-71.2519374,,,,,,,,,,,,
415063,-33.4488897,-70.6692655,,,,,,,,,,,,
402174,-33.4488897,-70.6692655,,,,,,,,,,,,
241977,-33.4488897,-70.6692655,,,,,,,,,,,,
377257,-36.8201352,-73.0443904,,,,,,,,,,,,
395392,-33.047238,-71.6126885,,,,,,,,,,,,
396672,-22.4543923,-68.9293819,,,,,,,,,,,,
406531,-32.8803027,-71.2497156,,,,,,,,,,,,
405804,-29.9590009,-71.3389183,,,,,,,,,,,,
354750,-32.8803027,-71.2497156,,,,,,,,,,,,
365482,-33.4372786,-70.6332733,,,,,,,,,,,,
389583,-32.8803027,-71.2497156,,,,,,,,,,,,
373020,-40.5761897,-73.1149469,,,,,,,,,,,,
300871,-32.8337995,-70.5972179,,,,,,,,,,,,
379545,-33.4372786,-70.6332733,,,,,,,,,,,,
353782,-36.8201352,-73.0443904,,,,,,,,,,,,
372585,-33.4488897,-70.6692655,,,,,,,,,,,,
338616,-33.0482707,-71.4408752,,,,,,,,,,,,
364007,-33.4372786,-70.6332733,,,,,,,,,,,,
408728,-23.6509279,-70.3975022,,,,,,,,,,,,
395048,-36.8201352,-73.0443904,,,,,,,,,,,,
401344,-29.9026691,-71.2519374,,,,,,,,,,,,
387265,-33.0153481,-71.5500276,,,,,,,,,,,,
399363,-34.1701324,-70.7406259,,,,,,,,,,,,
358794,-33.2044597,-70.6758505,,,,,,,,,,,,
367530,-36.6062618,-72.1023351,,,,,,,,,,,,
222394,-33.4488897,-70.6692655,,,,,,,,,,,,
412018,-33.4372786,-70.6332733,,,,,,,,,,,,
415998,-32.8803027,-71.2497156,,,,,,,,,,,,
416676,-36.8201352,-73.0443904,,,,,,,,,,,,
125379,-33.5926899,-70.7007077,,,,,,,,,,,,
411068,-23.6509279,-70.3975022,,,,,,,,,,,,
411053,-33.7309374,-70.7423218,,,,,,,,,,,,
45303,-33.4372786,-70.6332733,,,,,,,,,,,,
414030,-35.4232444,-71.6484804,,,,,,,,,,,,
362421,-33.5962347,-70.7058625,,,,,,,,,,,,
413101,-36.8201352,-73.0443904,,,,,,,,,,,,
411235,-23.6509279,-70.3975022,,,,,,,,,,,,
202552,-33.4372786,-70.6332733,,,,,,,,,,,,
307195,-33.4372786,-70.6332733,,,,,,,,,,,,
359896,-36.6062618,-72.1023351,,,,,,,,,,,,
418158,-33.6637468,-70.9273937,,,,,,,,,,,,
118246,-33.4372786,-70.6332733,,,,,,,,,,,,
412052,-36.6062618,-72.1023351,,,,,,,,,,,,
329489,-33.4488897,-70.6692655,,,,,,,,,,,,
375999,-23.6509279,-70.3975022,,,,,,,,,,,,
414224,-33.4488897,-70.6692655,,,,,,,,,,,,
382477,-33.4372786,-70.6332733,,,,,,,,,,,,
418001,-33.4488897,-70.6692655,,,,,,,,,,,,
55375,-36.8201352,-73.0443904,,,,,,,,,,,,
372840,-33.4488897,-70.6692655,,,,,,,,,,,,
383999,-35.4232444,-71.6484804,,,,,,,,,,,,
382988,-33.4488897,-70.6692655,,,,,,,,,,,,
364486,-33.4488897,-70.6692655,,,,,,,,,,,,
133625,-33.61560355,-70.6833881,,,,,,,,,,,,
402219,-33.7626183,-70.7361755,,,,,,,,,,,,
393676,-33.047238,-71.6126885,,,,,,,,,,,,
405803,-53.1638329,-70.9170683,,,,,,,,,,,,
372422,-33.0153481,-71.5500276,,,,,,,,,,,,
368779,-29.9590009,-71.3389183,,,,,,,,,,,,
409964,-29.9590009,-71.3389183,,,,,,,,,,,,
381728,-34.1701324,-70.7406259,,,,,,,,,,,,
403495,-34.1701324,-70.7406259,,,,,,,,,,,,
370147,-23.6509279,-70.3975022,,,,,,,,,,,,
407700,-29.9026691,-71.2519374,,,,,,,,,,,,
382521,-32.8337995,-70.5972179,,,,,,,,,,,,
123421,-33.4372786,-70.6332733,,,,,,,,,,,,
113389,-33.0482707,-71.4408752,,,,,,,,,,,,
396267,-29.9590009,-71.3389183,,,,,,,,,,,,
364508,-33.4372786,-70.6332733,,,,,,,,,,,,
408883,-32.8337995,-70.5972179,,,,,,,,,,,,
398982,-33.6637468,-70.9273937,,,,,,,,,,,,
383032,-33.4372786,-70.6332733,,,,,,,,,,,,
396739,-32.8337995,-70.5972179,,,,,,,,,,,,
394582,-33.4372786,-70.6332733,,,,,,,,,,,,
373062,-29.9590009,-71.3389183,,,,,,,,,,,,
381713,-33.4488897,-70.6692655,,,,,,,,,,,,
204547,-36.8201352,-73.0443904,,,,,,,,,,,,
391881,-40.5761897,-73.1149469,,,,,,,,,,,,
223652,-36.8201352,-73.0443904,,,,,,,,,,,,
402193,-35.846407,-71.5996137,,,,,,,,,,,,
388826,-35.4232444,-71.6484804,,,,,,,,,,,,
369652,-33.4372786,-70.6332733,,,,,,,,,,,,
368377,-32.9299468,-71.5186065,,,,,,,,,,,,
390659,-40.5761897,-73.1149469,,,,,,,,,,,,
294179,-32.9299468,-71.5186065,,,,,,,,,,,,
352669,-33.4372786,-70.6332733,,,,,,,,,,,,
384476,-32.8337995,-70.5972179,,,,,,,,,,,,
199172,-34.1701324,-70.7406259,,,,,,,,,,,,
244721,-33.4488897,-70.6692655,,,,,,,,,,,,
396173,-33.4488897,-70.6692655,,,,,,,,,,,,
399957,-33.0153481,-71.5500276,,,,,,,,,,,,
358780,-32.8803027,-71.2497156,,,,,,,,,,,,
362038,-23.6509279,-70.3975022,,,,,,,,,,,,
260666,-36.8201352,-73.0443904,,,,,,,,,,,,
62957,-23.6509279,-70.3975022,,,,,,,,,,,,
115979,-33.047238,-71.6126885,,,,,,,,,,,,
160162,-33.4488897,-70.6692655,,,,,,,,,,,,
412139,-33.4488897,-70.6692655,,,,,,,,,,,,
414964,-33.4372786,-70.6332733,,,,,,,,,,,,
244764,-33.4372786,-70.6332733,,,,,,,,,,,,
411386,-33.4488897,-70.6692655,,,,,,,,,,,,
298912,-33.0153481,-71.5500276,,,,,,,,,,,,
403736,-33.4488897,-70.6692655,,,,,,,,,,,,
61876,-23.6509279,-70.3975022,,,,,,,,,,,,
135718,-33.4488897,-70.6692655,,,,,,,,,,,,
